🗣 Attention future Illini  The freshman application deadline for Fall 2022 admission is due TONIGHT at 11:59 p.m. CST.  Best of luck::: and we hope to see you on campus this coming fall. 🧡,2022-01-05 11:46:00,One of the best decisions I ever made was to attend U of I!! Graduated Class of 2002,Welcome to the future UIUC students.,Thanks 🙏😊 I see myself at UIUC for Fall2022.,👍,Should we go back Torri McTeague Alexa Majus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Four years. Free tuition. That’s #IllinoisCommitment.  Learn more and see if you might qualify ▶️ admissions.illinois.edu/commitment,2022-01-04 17:49:17,Sorry boss I have to pass on the promotion the raise will eliminate my kids tuition. Nice incentive for workers,Meanwhile College Illinois! 529 doesn’t include screw of i in its list of state schools we can get a tuition freeze for when we started saving into it. so while i saved for my kids’ tuition since they were born i knew from the jump my kids wouldn’t go to my alma mater.,I guess I’m a fool for stating a college funds for my kids !! Because we don’t get a darn penny for either of my kids. 2 kids in college and we are laying FULL price. Because we are married and we both have jobs we don’t qualify for any scholarships grants or financial aid ….,I’m surprised there’s so much hate in these comments. The fact that this program is helping so many is a miracle:::! it would have been so difficult for students like me to afford going to U of I otherwise. Let’s look at this program as a great start::: I’d love for programs to expand to families with more income. It’s wild that fafsa works off parental income while many parents do not contribute to college education.  Still commitment was is a godsend to 30% of students so that’s a major win.,"This completely irritates me. Many parents save for college tuition and are getting ""punished"" for being responsible. Never liked this school.",How lucky for them. Guess they are able to pay for it with the high cost of out of state tuition that we're paying.,Thank you donors for your commitment 💙🧡💙🧡,"Who is paying for the ""free tuition""? ...KATHLEEN",It's no surprise that UIUC should toe the line with other Illinois organizations in the mismanagement of your hard earned money.,Unfortunately getting charity is a poor motivator.,No wonder they’re so broke.,I could have used an Illinois Commitment,Where was this money 8 years ago?,👏👏 rising tide raises all boats,While the middle class drown. Thanks for nothing!,Is the state funding trade schools and apprenticeships for those not going to college who still want a good paying job?,I guess I’m a fool for stating a college funds for my kids !! Because we don’t get a darn penny for either of my kids. Valedictorian of his class and no merit based scholarships available because merit based scholarships are based on Financials not actual merit. We are paying FULL price. Because we are married and we both have jobs we don’t qualify for any scholarships grants or financial aid ….,Bryanna Kelly,Bryanna Kelly,Top fan Soedodo Hardjoamidjojo,Nicholas Gonnella welp looks like I’m only 14 years late 😆,Jenny Assignment-Help,Keeping this to myself isn't a good idea::: I decided to tell everyone so you'll benefit from her. Earn successfully in Binary Options with the help of my account manager Mrs Vanessa Shari trading platform. She's trusted and reliable Vanessa Shari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illini sunsets 🧡💙,2022-01-03 22:20:01,Absolutely breathtaking. Ours have been beautiful here too.,I am afraid this barn/long standing landmark will be torn down. So few round barns remain! What a beautiful picture!,This looks like the round barn in a park north of Kewanee::: IL. Knowing that site I think it is a sunset picture. Of course::: I could have it misidentified then I it could be either. That’s the only round barn I know of.,Do you know why the sky is blue and sunsets are orange?? Because even God is an Illini fan!!!!,“…Amid the broad green plains that nourish our land…”,Downstate Illinois will always be my home….. 🙏🏾,Amazing picture! Great job !,I am confused. Is this sunrise or sunset? The same picture was posted several hours earlier today.,Beautiful view.,Beautiful as ever !,Krista Reinking,🧡💙,Wow,Lisa Unzicker-Wilson,🧡🌞💙,Cathy Bernoski,Beautiful photo!,Awesome!,Gorgeous,Beautiful,So beautiful!,So beautiful 🤍,So pretty!,Beautiful,BEAUTIFUL,Hail to the orange!,Stunning!,Beautiful,Just gorgeous!!,Wow! Stunning!,Love it!!,Woohoo!,So Pretty,Jenny Assignment-Help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote! 🗳️  Polls are open until 7 p.m. The Illini Union::: ARC & University YMCA are universal voting locations. Find more Election Day voting information for Champaign County ▶️ https://bit.ly/35NfmzF,2020-11-03 15:45:00,We love America,💙🧡,I 💙🧡 my alma mater...!,Monique Aris,I know these two!!!,🔶🔷 #IlliniVote 🔶🔷 According to www.ChampaignCo untyClerk.com::: if you have not registered in Champaign County::: today you can register and vote at the same time! Please bring a valid photo ID and proof of address such as mail that is not older than 30 days. A digital version is acceptable as long as the voter’s name::: address and an issue date is readable on the same document.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy 100th anniversary to the Altgeld Chimes. 🎉  Watch the centennial concert and celebration ▶ http://go.illinois.edu/chimes100,2020-11-02 16:01:28,Listening to the Chimes between classes was always special.,how are they blowing w masks on??,Love it! Beautiful day& beautiful performance. Wish I coulda been there in person but the video is next best thing. Lovely memories of the Altgeld chimes!,Leanne Hausmann Fitzgerald 🧡💙,Wonderful! Just listened to the COVID course as well. Love my alma mater!,Al Masini. Monica Masini,1907 view.,Marvellous!!! Thank you ❤️,Great pics,YES,🙆‍♂️🌟💃,Stay home. Hire us to handle your academics #essay pay #assignment #homework #assignment #discussion #online classes #research paper #dissertation #maths #pay history #psychology #math #thesis #Statistics DM or visit me on Fiverr. https:// www.fiverr.com/ share/VDe7gz,Maddie Ehret ♥️,Loshe Abde,Love U of Illinois,It was beautiful!,Great concert. Thanks for bringing it to us.,Susan Hitch Zint Beth Anne Baird Terri Virag Klauke Cindy Heerens Richartz Bettie Elliott Durbrow Michelle Gagnard 😍😍😍,Hello Illinois::: I wish I were able to get PhD degree there💓💓,Class of 1965! ILL....❤️,Too bad the Chief wasn’t there.,It was just terrific! Thankyou🔶🔷🔶🔷😍😍,Univ of Illinois is my almamater (1975-1977).,🧡💙🧡💙🧡,👏🏻👏🏻👏🏻👏🏻,Oh how I miss all of this....  Honest and sincere question: how do they play through the masks?,Great,Class of 1971. Beautiful. Always loved walking the Quad to the sounds of the Altgeld Chimes,I am Searching Beautiful Girl in Comment Section So that i Can reply her & Send Friend Request Later. I hope that she will BecOme Mother Of my Children who are Waiting for her at Home ❤️🤭,It was a fun concert -\-\ and your weather committee picked the perfect day!,Beautiful but they used to keep me awake at night,🧡💙,Great concert! Thank you!🧡💙,"Page 7 of booklet titled ""Children::: Architecture::: and History A Child's Guide of the University of Illinois at Urbana-Champaig n""::: by the children of Leal School::: Option 3/4C::: 1990-1991.",🧡💙🎶👍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy 100th birthday::: Altgeld Chimes! 🎉🔔  Celebrate the sounds of campus and watch the Altgeld Chimes Centennial Concert with the University of Illinois Marching Illini and Altgeld Chimesmasters.,2020-10-30 22:17:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Monday::: Nov. 2::: Region 6 in the State of Illinois will go into mitigation. This will not change our in-person instruction and courses will continue as planned.  We are asking our University community to take extra precautions::: including limiting travel::: continuing to test regularly::: being more careful in off-campus behavior::: and::: if possible::: working from home.  Above all::: we know this is an incredibly difficult time::: and the stress and uncertainty of the ongoing pandemic continues to deeply affect us all. Please do whatever you need to take care of your mental and emotional health.  Find more information on updated campus protocols & state mitigation restrictions ▶️ bit.ly/31UuQAL,2020-10-30 21:24:08,It’s been a difficult semester because people were allowed back. This is the fault of the university. The only reason students were allowed back is because of the money that would’ve been lost if uiuc did the right thing and stayed closed.,Can someone point students to what resources we can access to help us take care of our mental and emotional health?,Thank you UIUC for leading the way in testing and protocols to keep students safe. 🧡💙,Go Illini 💙🧡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our students are finding spooky ways to stay safe this Halloween. 🦇  Last night students gathered for trick or treating and a costume contest on the quad::: and we were impressed.,2020-10-30 15:11:08,Happy Halloween U of I,This is awesome!!! Celebrate!,Stay safe everyone! Glad to see everyone with their masks on and having fun!,happy to see they are having fun while staying safe,Happy Halloween,Love it! Enjoy you guys::: but please stay safe,What was the weekend called on U of I campus during halloween?,♥♥♥,Colton Johnson you’re famous 😎,don’t forget us when you’re famous Colton Johnson,I am Searching Beautiful Girl in Comment Section So that i Can reply her & Send Friend Request Later. I hope that she will BecOme Mother Of my Children who are Waiting for her at Home ❤️🤭,👏👏,Well done!❤️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By nearly any measure::: 2020 has been a difficult year.  Still::: in what might feel like a helpless situation::: goodness can be found. #ILLINOIS alumnus Trevor Riggen is helping the Red Cross rise to the challenge.  STORIED.ILLINOIS.EDU Answering the call,2020-10-29 15:10:27,Thank You UIUC,Yes::: “you have to look for the helpers.”,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Now that's what we call ✨ talent ✨  #ILLINOIS students showcased their skills during an Illini Variety Show outside of State Farm Center this weekend. The event was designed to give students a safe::: communal event during COVID-19.,2020-10-28 16:42:05,The Assembly Hall?,Thank You For Your Brilliant Post UIUC!!,These photos are gorgeous. Props to the talented students and the photographer!,was the dress code khakis tho?,Congratulations 👍,Dragan Milenkovic,So awesome to see this,How cool!,I am Searching Beautiful Girl in Comment Section So that i Can reply her & Send Friend Request Later. I hope that she will BecOme Mother Of my Children who are Waiting for her at Home ❤️🤭,Too great thks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The College of Media received the largest gift in college history to establish the Richard and Leslie Frank Center for Leadership and Innovation in Media.  ""The opportunity this gift provides to our students pursuing careers in media is phenomenal.""  MEDIA.ILLINOIS.EDU $7.5 million gift establishes the Richard and Leslie Frank Center for Leadership and Innovation in Media",2020-10-27 20:59:20,Not only do they look good on the outside but they evidently have good::: benevolent hearts on the inside.,That is a CHUNK! Surely appreciated.,Thank you so much!!,Eleni Sakas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let's dance. 💃🏼🕺🏼  A contemporary Dance at Illinois class is finding new ways to safely meet & practice together in Illini Grove during COVID-19.,2020-10-27 15:37:30,Sarah Sehitoglu,Love this !,YES!!! SHARE SOME VIDEO PLEASE!!,So AWESOME!!!!,What are plans for Spring?,So proud of Illinois for their Shield Program that allows us to dance safely. Dancing in the Illini Grove is magical!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy Graduate Student Appreciation Week! 🔸🔹  During a year that has asked our graduate students to be increasingly adaptable::: they have responded with positivity & resilience. This week::: we're celebrating our 17:::000+ graduate students. ▶️ bit.ly/2pYburM,2020-10-26 20:26:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altgeld Chimes are turning 100::: and we're celebrating. Join the Marching Illini and chimes players for a special live stream concert at 3 p.m. on Friday::: Oct. 30. 🔔  NEWS.ILLINOIS.EDU Chimes players celebrate 100 years of the Altgeld Chimes with a live stream concert on Oct. 30,2020-10-26 15:50:26,RSVP to Facebook event::: where we will share the live stream ▶️ facebook.com/ events/ 272591470589001,One of my favorite memories from back in the late 60's when I would be out on the Quad at lunch time.,Is turning 100!,Looks like Medieval torture apparatus!,Noah Nelson,Parker Allen is our featured twirler going to perform!??,I was an assistant chimes player from 1997 - 2005. Would love to stop by sometime and play again!,Tessa Furlong,Scott Gercken,Paul Robert Rachel Lynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On a scale from 1 to Coconut the Bernedoodle::: how ready for gameday are you? 🏈  Cheer on the Fighting Illini in their first game tonight at 7 p.m. Find the full schedule here. ▶️ https://bit.ly/2HuezLO ⠀ 📸: @misscoconutthedood,2020-10-23 18:15:15,Stacy Grunnet,Needs to bring us better luck. This is awful: 28-7 at the half!!😢,Amy Calzada I-L-L!,To bad the team was not ready.,🧡💙,Madison Pettet Ali Miller Isaac Ambrose,😍,Noa Ferziger,So cute!,There is a game today? Who is playing? 😊,That’s my baby😍😍😍😍,Griffin Warmbier,Omg LOVE coconut @misscoconutthe dood on Instagram! The cutest!!!,Anne Haben Jack Haben,Jennifer Munger Hirsch,Karyn Kriz Dall'Asta,Lisa Joy,Looking good! Game ready. 🧡💙,🤩🤩,Christie Edwards Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Different seasons. Same home. 🔸🔹,2020-10-22 14:29:11,https:// www.fiverr.com/ users/gracejune/ manage_gigs/ perfectly-write- pharmacy-conten t/edit,This is lovely.,Allah.. One day be there ♥,Nice. Haystacks?,Now you guys have went and done it! You decided to put Social justice comments::: Black Fist::: and black I on the uniform. I know hundreds of us who were looking so forward to watching our Fighting Illini on the field again::: but now::: forget it! Way to throw your hat in the ring and ruin everything! Unbelievable! Just completely unbelievable!,Shot on last Fri 10/16,❤️ missing visiting campus and my 2 sons there. Thank you for keeping them safe and tested Illinois!,All is giving a better environment to study here.,Truly one of the MOST BEAUTIFUL campuses in the world!! (a little biased::: maybe),ALWAYS A BEAUTIFUL CAMPUS...still not the same place without THE CHIEF!!,Pretty,I love my alma mater. I regret getting caught up in radical politics when I was there.,I miss so badly this place! 😔💔,Believe it or not::: these pictures were taken the same exact day Ane Icardo Isasa,Met Isaac Bashevis Singer in the auditorium when I was an undergrad. #illinidays,Love this campus!,1992-1994 When I was a young ::: I was over there 😎 Seems everything is as same as old days.,THANK YOU TO OUR HEROIC MEN AND WOMEN IN BLUE ::: AND TO THOSE WHO PROTECT AND SERVE ::::::::::::,Missing a lot this place....,👍🏻👍🏻,Go Fighting ILLI Thank you~!,💙💙,Miss this place so much !!,🧡💙,Sometimes I'll miss our beautiful school,I saw lots of great bands there in the mid to late 70’s.,🙏🙏❤❤,Kelsey Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"100 years ago::: music and the resilience of a dream marked the first days of the Altgeld Chimes.  Today::: the Altgeld Chimes continue to spark joy::: playing ""Illinois Loyalty"" to generations of Illini throughout campus history.  LAS.ILLINOIS.EDU The ringing of a new era",2020-10-21 23:00:02,https:// www.fiverr.com/ users/gracejune/ manage_gigs/ perfectly-write- pharmacy-conten t/edit,Very interesting article Noah Nelson! Especially about what the Daily Illini Editor did to get the Altgeld chimes.,new https:// m.facebook.com/ story.php?story_ fbid=4138356046 181109&id=10000 0202640716  Foriegn exchange for your reference,Can’t wait for the concert and celebration .,My favorite building on campus!,Loved walking around the Quad as the chimes played.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From the Illini Union to Foellinger Auditorium to Altgeld Hall::: the heart of campus has a place for everyone. 🧡  Take a tour and find yours ▶ https://bit.ly/2HtMqEn,2020-10-21 19:10:30,A beautiful campus and university!💙🧡,I highly recommend the view of the quad from the clock tower on the Illini Union. If you get the chance::: don't pass it up. 😉,1992-1994 When I was a young ::: I was over there 😎 Seems everything is as same as old days.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thank you to our entire Illinois community for your patience and understanding this semester. We have done what many other universities in the country have not been able to do—come back to campus and stay together.  A few student reminders about Fall Break:  + All instruction and exams will be fully online after Fall Break. + Limit your activity before you travel to limit virus spread. + If you travel::: plan to remain away until you return for the Spring semester::: if possible. + If you return after Fall Break::: you should test for COVID-19 as soon as possible. Testing locations will still be open.  A few important updates for Spring 2021:  + Like the Fall 2020 semester::: the Spring 2021 semester will include a blend of in-person and remote instruction. + The first day of classes has been pushed back to Monday::: Jan. 25. + There will be no Spring Break. + There will be three additional non-instruction break days: Feb. 17::: March 24 & April 13. + Two negative tests are required to return to in-person classes at the start of the semester. Students should participate in essential activities only::: such as buying groceries::: until then.  The health and safety of our entire community remain our top priority. For more information on these changes and protocols::: visit ▶️ bit.ly/35haeUj,2020-10-20 16:01:53,University of Illinois Urbana-Champaig n Kindly update us if classes and exams will be online after thanksgiving break 2021 until end of fall 2021 semester. This information will help us book flight tickets and shuttles accordingly.,WHAT classes are in person? My Engineering daughter has a TOTAL of three in-person labs all semester (one Monday per month Sept::: Oct::: Nov) and zero classes. Considering all of the cautions::: why aren't the students learning in person at all? How is being on campus benefitting anyone?,I love the U of I! ❤️❤️❤️❤️❤️❤️❤️,Superb click 👍,Great job UIUC!,Mother Nature is in tune with Illini's colors by providing blue sky above orange tree foliage!,All online instruction is crazy. Why didn't they cancel the fall break and just be done the Wednesday before Thanksgiving?,Thank YOU UIUC for setting the bar on how to proactively manage a challenging situation!,My son is a freshman. The University stated he needs to take a first Covid test on Jan 18. So even though school doesn't start until 1/25 you technically are having all kids return to campus at least one week before classes begin so you can mitigate positives before classes start? Clarifying that dorms are open and food service will be available?,Cherri dorm return is january 17th for testing,#IlliniProud. Now::: beat Wisconsin in Football!,Thanks for keeping the alumni also informed. Good luck to all students and staff.,Beautiful beautiful,:(,Thank you for keeping us safe,Very frustrating having (required) to buy special equipment so my daughter can still do her vocal performance and other special fees charged but no reduction in tuition for out of state students having to take majority of classes online.,Great job Illini!!,I don't follow::: need to return 8 days before classes? The first day of classes will now be Monday::: Jan. 25. Sophomores should be tested on Jan. 17 & 21.,WOrd Salad,Carlos Tito Diana Quizhpi,It’s tough situation that is being handled better at Illinois than anywhere else.,Does campus test students and staff for free?,Not worth the tuition/ housing fees to take all online classes with a single zoom call per week. Living on campus in private university approved housing has been a depressing nightmare. We learned our lesson the hard way with the online classes and private housing. Our freshman is leaving IL until classes are in person and there is value of being on campus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soldiers in the Civil War were often stationed far from where they lived::: making it difficult for them to vote in their home districts. Mail-in voting made it possible for their votes to be cast and has played a part in every election since.  STORIED.ILLINOIS.EDU Delivering the Vote: How the Civil War shaped mail-in voting today,2020-10-19 21:28:18,There were attempts to cheat back then too.  https:// www.washingtonpo st.com/history/ 2020/08/22/ mail-in-voting-c ivil-war-electi on-conspiracy-l incoln/,Hey::: what's the latest (mis) information from Donnie on the Civil War? I heard it was the use of helicopters by the Union that stopped Pickett's Charge.,Do you want to be free and stand on your own two feet::: or you want to be governed by a Government?,Thank You For Your Brilliant Post UIUC!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This week::: we're celebrating the broad impact of international education and cultural exchange at #ILLINOIS. 🌎  ISSS.ILLINOIS.EDU Celebrate International Week at Illinois,2020-10-19 16:02:01,In the early 60s I knew a (native) student who checked “would you like to be roommates with a foreign student?” Computers being primitive::: he was paired with another native who answered the same.,Thank You UIUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One week. 🏈  Check out the 2020 Fighting Illini Football schedule ▶️ bit.ly/2H6h2M9,2020-10-16 20:46:49,Noah Nelson,Where I can get the live streaming?,Is the public allowed?,Sara Hallberg Coburn,Bring back the Chief!,Thank You UIUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Success is never final. There's much work to do. You are one of the leading research institutions in our country. I challenge you to be better than you ever thought possible.""  📺 Watch the recap of ""A Great Conversation"" with Chancellor Robert Jones & UMBC President Freeman Hrabowski.  YOUTUBE.COM A Great Conversation with Freeman Hrabowski",2020-10-16 17:19:06,SOrry-not sorry but UoI is rapidly becoming an institution that demands students THINK as they are told. Speak as they are told. DO as they are told. Fundamental and useful research cannot happen in that regime.,Thank You UIUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
